Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2015-08-27,Perth,9.1,25.1,0,3.6,10.2,NE,30,E,NE,6,17,50,33,1018.3,1013.5,3,3,15.9,24.8,No,0,No
2015-08-28,Perth,11.7,21.6,0,3.8,7,NW,37,NNE,NNW,11,11,82,71,1016.2,1014.3,4,3,17.6,20.5,No,4.2,Yes
2015-08-29,Perth,12.3,21.3,4.2,3.2,7.4,N,50,NNE,WNW,13,15,91,75,1014,1011.9,7,5,16.1,20.5,Yes,15.6,Yes
2015-08-30,Perth,13.8,18.7,15.6,2.5,7.8,SSW,31,SSE,SW,4,15,74,51,1019.5,1019.8,7,4,15.4,17.4,Yes,0.2,No
2015-08-31,Perth,8.7,17.6,0.2,4.6,6.3,SW,52,NNE,WSW,11,19,75,69,1019.1,1016.5,1,7,13.9,15.5,No,6.6,Yes
2015-09-01,Perth,7.2,15.5,6.6,3.2,10.3,S,35,SSE,SW,15,17,64,53,1024.2,1023.1,1,6,10.7,15.1,Yes,0,No
2015-09-02,Perth,2.8,17.1,0,3.8,7.1,NE,26,SE,E,9,9,65,48,1028.3,1024.8,1,7,10.8,15.2,No,0,No
2015-09-03,Perth,8.4,20.6,0,3.2,10.4,ENE,30,ENE,NNW,13,7,62,31,1023.5,1019.8,0,3,13.1,19.9,No,0,No
2015-09-04,Perth,4.7,20.3,0,2.8,8,NW,33,NE,NNW,7,13,70,63,1017.6,1015.5,1,7,13.7,18.2,No,8,Yes
2015-09-05,Perth,13,19.2,8,3,8.6,SSW,50,WSW,SW,13,17,62,62,1020.7,1021.6,3,5,17.8,16.8,Yes,0,No
2015-09-06,Perth,5.1,19,0,3.6,10.5,SSW,28,S,WSW,11,7,62,42,1029.2,1026.7,1,6,12.8,18.4,No,0,No
2015-09-07,Perth,5.6,23.9,0,4,10.6,E,20,ENE,N,7,6,56,29,1028.7,1024.6,0,0,15.2,23.2,No,0,No
2015-09-08,Perth,8.1,27,0,3.4,10.8,NE,35,NE,NE,15,11,41,20,1024.1,1020.4,3,0,18.9,26.6,No,0,No
2015-09-09,Perth,7.7,32.1,0,6.6,10.4,NNW,50,ENE,NNW,9,17,35,16,1018.6,1014.3,7,1,19.8,31.1,No,0,No
2015-09-10,Perth,15.6,21.7,0,6.4,0.3,NNW,43,NW,NNW,15,13,72,87,1014.2,1016.2,8,8,20.2,15.2,No,8,Yes
2015-09-11,Perth,10.4,21.2,8,1.6,10.1,NW,48,NNW,NW,9,19,69,60,1018.6,1016.2,6,4,17,20.6,Yes,19.4,Yes
2015-09-12,Perth,13.5,17.3,19.4,3.2,5.4,W,52,W,W,17,20,76,53,1015.4,1016,7,5,13.8,15.2,Yes,8.8,Yes
2015-09-13,Perth,6.2,18.3,8.8,3.8,9.2,SW,37,N,SW,2,17,78,45,1024.6,1024,2,3,12.6,17.6,Yes,0,No
2015-09-14,Perth,9.5,18.6,0,3,6,WSW,28,NE,SW,7,13,69,56,1027.5,1025.8,1,5,14,18.1,No,1.2,Yes
2015-09-15,Perth,9,17.8,1.2,3.8,9.5,SE,30,ESE,S,9,13,57,40,1029.1,1025.7,4,1,12.2,17.1,Yes,0,No
2015-09-16,Perth,4.9,20.2,0,4,10.9,E,30,E,S,13,20,59,40,1029.1,1024.8,0,0,12.8,19.7,No,0,No
2015-09-17,Perth,7,26,0,4,11,SW,24,E,WSW,7,13,45,29,1025.6,1021.9,NA,0,16.1,24.8,No,0,No
2015-09-18,Perth,7.3,23.8,0,5.2,9.5,SW,35,SW,SW,6,15,47,42,1021.3,1019.8,1,7,18.6,21.3,No,0,No
2015-09-19,Perth,12.8,19.1,0,5.4,8.4,S,41,S,SSW,19,20,63,48,1026,1024.4,4,5,15.7,17.7,No,0,No
2015-09-20,Perth,7.5,20.3,0,5.2,11.1,ESE,30,ESE,SSE,13,13,49,33,1030.8,1026.9,0,0,13.3,19.7,No,0,No
2015-09-21,Perth,9.5,23.1,0,5,11.1,SSE,44,ENE,E,17,13,52,28,1030,1025.9,0,0,15.2,22.5,No,0,No
2015-09-22,Perth,10.9,25.8,0,6.4,11,ENE,33,NE,ENE,15,15,39,24,1027.6,1023.9,1,1,18.8,25.2,No,0,No
2015-09-23,Perth,10.5,30.2,0,8,11,NE,37,NE,ENE,24,9,29,18,1024.8,1021.3,0,1,20.8,29.7,No,0,No
2015-09-24,Perth,13.1,31.5,0,5.6,8,NNE,39,NNE,W,17,17,27,41,1019.3,1018,7,3,23.6,24.7,No,0,No
2015-09-25,Perth,14.1,22.6,0,5,11,SSW,31,SSE,SW,13,13,66,51,1021.2,1019.9,1,1,19,21.4,No,0,No
2015-09-26,Perth,10.2,23.2,0,7.2,9.5,SSW,33,SSE,SW,7,17,69,51,1025.1,1022.1,1,1,16.3,20.9,No,0,No
2015-09-27,Perth,14,26.1,0,5.8,11.1,E,43,ESE,ENE,13,11,59,34,1023.7,1018.9,1,2,17.6,25.6,No,0,No
2015-09-28,Perth,12.6,27.6,0,5.2,11.1,E,24,NE,WSW,13,13,55,49,1017.2,1014.4,1,2,19.5,23.1,No,0,No
2015-09-29,Perth,12.3,22.3,0,5,9.8,W,24,NNE,W,4,11,69,43,1018.3,1018.1,6,2,18.9,21.5,No,0,No
2015-09-30,Perth,11.4,24.1,0,5.2,10.8,SSW,24,NNE,SW,9,13,71,52,1024.6,1023.4,1,1,19.3,22.6,No,0,No
2015-10-01,Perth,11.9,32.4,0,4.4,11.2,NNE,31,NE,WNW,11,17,50,28,1022,1019.1,0,0,23.4,27.2,No,0,No
2015-10-02,Perth,12,27.5,0,6.4,5.4,N,20,NE,WNW,2,7,44,30,1021.1,1017.9,7,7,21.3,26.2,No,0.2,No
2015-10-03,Perth,14.3,24.8,0.2,4.2,10.1,NW,35,SSW,NW,6,17,73,63,1022,1021.6,7,4,21.3,23,No,0,No
2015-10-04,Perth,15.5,23.7,0,3.6,6.9,NW,37,N,NW,11,15,85,65,1020.4,1018.6,5,7,19.7,21.2,No,1.2,Yes
2015-10-05,Perth,15.9,21,1.2,7.4,8.4,WSW,54,W,WSW,19,20,55,57,1019,1020.9,5,7,19.4,17.3,Yes,0.2,No
2015-10-06,Perth,5.9,21.8,0.2,5.2,11.2,SE,28,E,E,11,11,48,27,1029.7,1025.9,1,0,14.7,21,No,0,No
2015-10-07,Perth,10.8,27.9,0,5.8,11.2,ENE,35,ENE,ENE,17,9,32,16,1024.3,1019.5,2,5,19.6,26.7,No,0,No
2015-10-08,Perth,9.6,29.2,0,6.6,11.6,SSW,31,S,SW,4,19,28,33,1021.7,1019,1,1,23.4,26.7,No,0,No
2015-10-09,Perth,13,33.2,0,7.4,11.7,WSW,24,ENE,W,7,13,29,28,1021.7,1019,0,1,26.7,31,No,0,No
2015-10-10,Perth,14.4,32.4,0,8,11.2,SW,26,SSE,SW,6,13,57,47,1022.8,1020,2,1,24,29.3,No,0,No
2015-10-11,Perth,16.5,33.2,0,7.8,9.9,NE,26,E,ESE,9,9,52,29,1021.6,1018.5,2,2,24.1,32.4,No,0,No
2015-10-12,Perth,17,33.4,0,8.2,11.8,SW,28,ENE,SW,6,15,46,32,1018.7,1014.8,1,1,25.4,29.2,No,0,No
2015-10-13,Perth,15.1,31.8,0,7,9.5,WSW,41,NE,WNW,6,13,79,47,1014.5,1011.4,1,1,19,25.3,No,1,No
2015-10-14,Perth,15.5,22.1,1,6.6,5.8,W,35,WSW,W,9,15,90,56,1014.4,1014.2,8,7,17.7,20.1,No,1.8,Yes
2015-10-15,Perth,12.9,20.6,1.8,5.6,9.4,SW,30,SSE,SSW,15,17,54,42,1022.5,1021.3,7,2,16.8,19.3,Yes,0,No
2015-10-16,Perth,6.8,22.5,0,3.8,12,SW,35,S,SW,9,17,47,40,1023.9,1020.6,1,0,17.2,21,No,0,No
2015-10-17,Perth,9.3,30.3,0,6.8,12.1,SW,37,E,SW,11,19,46,33,1017.8,1013.5,0,1,21.5,26.6,No,0,No
2015-10-18,Perth,13,23.6,0,7.2,5.7,WSW,31,W,NW,13,11,53,79,1017.4,1017,6,7,20.1,18.3,No,3,Yes
2015-10-19,Perth,11.5,22.1,3,4.2,10.2,SW,31,SSE,SW,11,17,64,47,1022.9,1021,3,1,17.6,21.1,Yes,0,No
2015-10-20,Perth,9.7,27.4,0,5.8,12,SW,33,ENE,SW,9,17,51,34,1021.7,1018.1,0,0,21,25.8,No,0,No
2015-10-21,Perth,12.1,31.7,0,8.8,12.3,SW,30,E,SW,7,17,42,37,1017.3,1014.8,0,0,24.6,27.7,No,0,No
2015-10-22,Perth,14.1,23.6,0,7,5.3,SW,28,SW,WSW,11,13,74,66,1014.2,1014.4,7,7,21.3,22,No,0,No
2015-10-23,Perth,16.7,23.1,0,5,6.6,SW,37,SW,SW,17,17,68,63,1016.6,1016.2,7,7,20,21,No,0,No
2015-10-24,Perth,15.1,23.8,0,4.8,6.3,SSW,37,S,SW,9,19,65,60,1020.1,1017.2,7,4,18.6,22.4,No,0,No
2015-10-25,Perth,15.1,25.1,0,5.6,8.8,E,39,ESE,S,9,17,51,45,1019.8,1016.9,3,5,20.8,24,No,0,No
2015-10-26,Perth,14.2,28.7,0,6.4,12,SW,31,ESE,SE,11,9,59,37,1019,1015.1,2,1,19.9,27.8,No,0,No
2015-10-27,Perth,15.4,26.9,0,8,5.6,ENE,30,ESE,SW,13,11,62,50,1015.8,1013.2,7,8,20.4,25.9,No,2.8,Yes
2015-10-28,Perth,17.2,27.6,2.8,5,11.1,WSW,28,E,WSW,9,13,69,52,1014.8,1013.7,3,2,22.3,25.6,Yes,0,No
2015-10-29,Perth,15.8,26.1,0,7.2,10.1,W,28,NNE,W,7,13,77,63,1016.2,1014.2,8,0,21.1,24.7,No,0,No
2015-10-30,Perth,17.6,27.7,0,5.2,5.8,NW,30,N,WNW,9,15,65,62,1016.1,1014.9,5,7,22.5,23.9,No,10.4,Yes
2015-10-31,Perth,16.8,25.1,10.4,5,10.8,SW,33,WNW,WSW,9,15,68,52,1016.6,1015.5,7,3,21.6,23.8,Yes,0,No
2015-11-01,Perth,12.6,26.3,0,7,6.9,W,24,E,WSW,6,13,75,34,1013.9,1008.7,7,3,17.5,24.6,No,16,Yes
2015-11-02,Perth,14.6,23.1,16,5.6,10.3,WSW,35,S,SW,7,19,73,64,1010.4,1012.1,4,4,18.6,22.4,Yes,0,No
2015-11-03,Perth,13.5,26,0,5.8,12.6,SW,33,ENE,SW,7,17,52,48,1018.7,1016.2,0,1,21.4,24.8,No,0,No
2015-11-04,Perth,14.6,25.3,0,7.2,12.2,SW,31,S,SW,6,13,60,45,1015.5,1011.3,1,1,20.9,24.5,No,0,No
2015-11-05,Perth,11.8,24.1,0,7,9,WSW,31,NNW,W,7,13,55,53,1008.1,1006.5,6,7,21.6,22.2,No,0,No
2015-11-06,Perth,17,24.7,0,6,8.3,SW,39,S,SSW,13,20,56,57,1007.1,1003.7,7,3,21.4,24.2,No,0.6,No
2015-11-07,Perth,17.3,22.9,0.6,7.4,4,SW,37,S,SW,15,13,65,59,1013.6,1013.5,8,6,18.5,21.2,No,0,No
2015-11-08,Perth,14.1,25.8,0,4.2,12.7,SW,43,WSW,SSW,7,24,61,58,1019,1017.2,0,1,20.3,22.6,No,0,No
2015-11-09,Perth,15.5,30.9,0,7,12.4,SSW,35,SE,SW,9,22,62,51,1019.9,1016.2,1,2,22,25.6,No,0,No
2015-11-10,Perth,17.3,32.2,0,8.6,12.8,ENE,33,NE,SW,13,15,52,50,1017.1,1014.4,3,6,24.7,27.6,No,0,No
2015-11-11,Perth,15.4,29.4,0,8.6,12.6,SSW,28,S,SW,6,11,64,46,1017.2,1015.2,0,1,23.2,28.1,No,0,No
2015-11-12,Perth,16,33.5,0,8.6,11.9,SW,39,ESE,SW,9,15,51,43,1019.1,1017.1,5,5,25.2,29.8,No,0,No
2015-11-13,Perth,20.5,36,0,10.8,12.6,E,33,E,WSW,13,13,41,22,1018.4,1014.6,1,1,26,35.4,No,0,No
2015-11-14,Perth,22.2,39.4,0,8,12.6,NE,35,NE,W,20,19,28,25,1012.1,1008.6,1,1,32.3,34.4,No,0.2,No
2015-11-15,Perth,19.8,31.4,0.2,13.2,12.2,SW,35,SE,SSW,7,15,50,46,1012.5,1012,1,0,26.5,27.8,No,0,No
2015-11-16,Perth,15.1,32.3,0,10.8,13.1,WSW,24,NE,W,11,9,41,23,1012.3,1009.3,0,0,25.8,31.3,No,0,No
2015-11-17,Perth,14.9,26,0,10.8,9,WNW,43,NW,WNW,15,19,61,84,1006.1,1009.3,1,7,24.6,19.6,No,1.4,Yes
2015-11-18,Perth,16.6,22.1,1.4,7.2,8.5,WSW,43,WNW,WSW,15,20,50,49,1015.9,1016.3,6,7,20.4,20.7,Yes,2.2,Yes
2015-11-19,Perth,12.6,22.3,2.2,6.2,12.7,WSW,35,SW,SW,13,17,52,39,1023.2,1022.5,3,1,19.2,21.2,Yes,0,No
2015-11-20,Perth,13.1,29,0,7.6,13.1,SW,37,E,SW,13,19,49,39,1026.1,1020.8,1,6,20.2,26.2,No,0,No
2015-11-21,Perth,15.9,34.9,0,11,12.9,E,39,ENE,E,19,9,32,11,1020.8,1016.4,3,3,24.9,34.6,No,0,No
2015-11-22,Perth,22.8,35.3,0,12.2,11.9,NE,41,NE,WNW,24,13,20,27,1014.8,1013.4,6,0,30.5,31.6,No,0,No
2015-11-23,Perth,17.8,27,0,10,11.5,W,46,NW,W,13,13,66,59,1014.8,1012.6,4,5,24,25.2,No,0,No
2015-11-24,Perth,16.9,25.6,0,7.8,12.5,SSW,44,S,SW,15,24,61,49,1015.2,1013,5,1,22.4,25.3,No,0,No
2015-11-25,Perth,14.9,25.9,0,10.4,13.2,SW,39,SSE,SSW,9,22,56,50,1017.4,1014,1,1,20.2,24.1,No,0,No
2015-11-26,Perth,14.6,30.9,0,9.8,12,SW,39,ESE,SSW,17,19,45,37,1017.5,1012.2,1,6,21.3,28.8,No,0,No
2015-11-27,Perth,16,31.4,0,9,13,WSW,31,ENE,WSW,7,13,42,38,1012.3,1010.1,2,NA,24.7,28.4,No,0,No
2015-11-28,Perth,17.2,27.9,0,9.8,12.6,SSW,35,SSE,SW,9,20,52,50,1014.8,1013.8,2,1,23.4,25.7,No,0,No
2015-11-29,Perth,14.9,26.4,0,8.6,13,SSW,43,S,SW,6,20,51,51,1016.3,1015.3,3,1,23.4,23.7,No,0,No
2015-11-30,Perth,13.4,24.5,0,9.8,13.2,SW,48,S,SSW,17,28,54,48,1020.3,1017.3,4,0,18.8,21.8,No,0,No
2015-12-01,Perth,14.2,29.2,0,12,13.1,ESE,50,E,SE,15,13,45,22,1021.7,1017.2,0,0,20.1,28.4,No,0,No
2015-12-02,Perth,15.8,35.3,0,10.2,9.1,SW,33,ENE,SSW,17,15,34,27,1015.6,1009.6,6,7,24.6,32.9,No,0,No
2015-12-03,Perth,21,29.4,0,9.4,9.8,SSW,39,WNW,SW,6,19,45,56,1009.1,1009.2,2,7,27.9,24.2,No,0,No
2015-12-04,Perth,16.5,23.9,0,10.8,9.1,SSW,44,SSW,SW,13,20,61,51,1012.4,1011.6,7,5,21.1,22.4,No,5.6,Yes
2015-12-05,Perth,12.6,19,5.6,7.6,4.3,W,41,W,SW,22,11,73,56,1012.6,1011.4,7,7,13.8,18.5,Yes,7,Yes
2015-12-06,Perth,11.9,21.4,7,4.8,1.9,SW,43,W,WSW,13,17,91,69,1013.4,1013.8,7,7,17.5,20.3,Yes,1,No
2015-12-07,Perth,15,22.6,1,2.8,11.5,WSW,39,SSW,SW,17,19,58,58,1018.2,1017.9,6,4,19.7,20.4,No,0,No
2015-12-08,Perth,10.2,24,0,8,12.9,SW,33,S,SW,11,15,55,51,1020.9,1018.8,3,0,18.7,22.3,No,0,No
2015-12-09,Perth,15.3,25.1,0,7.8,12.1,WSW,31,SSE,WSW,9,17,55,53,1020.4,1017.8,2,5,22.2,23.1,No,0,No
2015-12-10,Perth,14.3,27.3,0,8,13.1,SSW,43,ESE,SSW,11,19,50,43,1020.2,1017.7,1,1,21.8,25,No,0,No
2015-12-11,Perth,15.9,31.6,0,11.2,12.7,SW,39,ENE,SSW,13,22,39,40,1019.3,1014.3,1,2,22.8,28.1,No,0,No
2015-12-12,Perth,16.9,28.1,0,7.8,6.2,SSW,41,SSW,SW,7,22,47,49,1011.5,1010.8,8,8,24.5,24.7,No,0,No
2015-12-13,Perth,17,26,0,6.8,12.1,SW,33,SSW,SW,15,19,59,50,1014.7,1013,4,1,22.9,24.4,No,0,No
2015-12-14,Perth,14.9,26,0,6.6,13.3,SW,39,WSW,SW,6,20,56,46,1014.7,1013.8,1,1,22.4,24.3,No,0,No
2015-12-15,Perth,14,28.3,0,8.8,13.3,SW,35,SSE,SW,4,19,50,52,1013.5,1012,0,0,24,24.6,No,0,No
2015-12-16,Perth,16.6,26.5,0,8.8,12.9,SSW,41,S,SW,15,24,53,57,1014.7,1012.8,3,1,22,24.8,No,0,No
2015-12-17,Perth,16.7,29.4,0,10,13,SW,39,S,SW,11,24,52,45,1013.7,1009.9,3,1,23.2,26.5,No,0,No
2015-12-18,Perth,16.9,25.6,0,9.2,12.8,SW,50,WNW,SW,7,26,50,62,1009.6,1009.2,4,3,23.2,22.2,No,0,No
2015-12-19,Perth,14.8,22.7,0,11,13.2,SSW,48,SSW,SSW,15,22,38,39,1014.8,1012.3,5,2,19.9,21.2,No,0,No
2015-12-20,Perth,15.6,30.4,0,10.6,11.5,SE,35,E,ENE,13,13,47,20,1015.4,1010,5,1,20.3,29.4,No,0,No
2015-12-21,Perth,17.3,35.7,0,11.8,12.5,SW,46,ENE,SW,15,22,34,29,1010.3,1007.9,1,1,27.4,31.6,No,0,No
2015-12-22,Perth,21,38.7,0,12.2,13,SSW,39,ESE,SSW,7,20,34,29,1011.8,1009.1,0,2,31.6,34.6,No,0,No
2015-12-23,Perth,22.2,40.5,0,12,12.8,SSW,43,NE,WSW,17,19,40,31,1010.2,1006.1,1,2,32.3,35.8,No,0,No
2015-12-24,Perth,18.2,25.8,0,12,13,SW,48,S,SW,19,24,60,54,1010.8,1010.3,1,0,22.2,23.7,No,0,No
2015-12-25,Perth,13.3,28,0,12.6,13.1,SW,39,SSE,SW,15,19,49,41,1018.2,1015,0,0,19.4,25.3,No,0,No
2015-12-26,Perth,14.7,33.2,0,11.8,13.3,E,35,E,SW,13,17,38,29,1016.6,1012.5,0,0,22.2,31.6,No,0,No
2015-12-27,Perth,15.3,38.5,0,11.8,13.2,SSW,31,NE,SSW,11,13,19,12,1014.7,1012.4,0,0,31,38.1,No,0,No
2015-12-28,Perth,18.7,41.6,0,12.4,13.2,SSW,31,NE,SW,13,19,14,12,1013.9,1010.8,0,1,34.7,38.2,No,0,No
2015-12-29,Perth,19.3,34,0,15.2,10.1,SW,31,WNW,WSW,7,19,33,51,1008.2,1007.6,6,7,32.9,27.5,No,0,No
2015-12-30,Perth,20.6,31.5,0,10.8,7.2,SSW,35,SSE,SW,13,17,50,44,1011.1,1009.1,3,7,23.3,28,No,0,No
2015-12-31,Perth,17.7,32.5,0,9,12.9,ESE,43,E,ESE,15,11,48,25,1014.9,1011.8,1,1,23,31.4,No,0,No
2016-01-01,Perth,17.1,35,0,13.2,12.2,ESE,44,ESE,ESE,17,15,48,23,1015.9,1010.8,3,7,23.2,33.5,No,0,No
2016-01-02,Perth,21.9,36,0,13.2,11.4,SSW,43,E,SSW,13,17,46,30,1011.4,1008,2,1,26.4,34.6,No,0,No
2016-01-03,Perth,23.1,36.7,0,10.8,12.3,SW,35,E,WSW,9,22,44,37,1012.1,1009.5,4,4,28.9,32.3,No,0,No
2016-01-04,Perth,23.4,31.5,0,13.4,4.2,WSW,28,N,W,6,13,47,42,1010.9,1010.2,8,7,28,29.3,No,0,No
2016-01-05,Perth,20.4,27.9,0,7,10.3,W,26,N,WSW,9,15,72,62,1012.2,1010.6,6,1,23.1,26.5,No,0,No
2016-01-06,Perth,19.9,33.5,0,6.4,12.6,W,31,E,W,6,17,59,53,1014.8,1012.4,0,1,26.1,29.7,No,0,No
2016-01-07,Perth,21.7,41.9,0,11.8,12.6,NE,44,ENE,NE,19,13,28,15,1014.6,1010.5,1,5,33.2,41,No,0,No
2016-01-08,Perth,25.6,37.7,0,15.4,6.1,NA,NA,ENE,ESE,11,19,39,26,1012.3,1010.9,6,7,30.5,34.7,No,0,No
2016-01-09,Perth,18.9,34.7,0,10.4,11.6,WNW,35,NNE,WNW,9,17,43,45,1012.4,1009.5,1,5,29.2,31.2,No,0,No
2016-01-10,Perth,18.9,26.4,0,9.6,4.7,SSW,28,W,WSW,11,17,66,53,1013.1,1012.6,7,5,23,24.3,No,0,No
2016-01-11,Perth,16.5,27.4,0,5.4,7.9,W,30,N,W,9,15,72,56,1013,1011.8,4,3,22,26.2,No,0,No
2016-01-12,Perth,18.6,26,0,7,7,SW,39,W,SSW,17,19,83,57,1014.3,1014.7,7,5,21.4,24.8,No,0.6,No
2016-01-13,Perth,15.3,31,0.6,8.8,13.3,ESE,43,ESE,SE,17,17,50,22,1023.4,1019.7,6,1,20.7,30,No,0,No
2016-01-14,Perth,15.9,34.2,0,12.4,13.2,ESE,37,ENE,ENE,15,13,42,19,1023.8,1018.6,1,1,22.7,32.3,No,0,No
2016-01-15,Perth,19.1,36.7,0,13.4,11.6,ENE,33,NE,SSW,15,17,29,17,1019,1014.9,1,3,29.6,35.5,No,0,No
2016-01-16,Perth,21.2,38.7,0,11.4,8.4,NNE,39,NE,WSW,20,17,27,24,1013.5,1011,7,6,32.4,35.2,No,0,No
2016-01-17,Perth,19.9,31.4,0,9.6,9.2,SSW,31,WSW,SW,7,13,54,48,1010.5,1007.1,5,7,27.9,29.7,No,1.2,Yes
2016-01-18,Perth,18.2,23.6,1.2,8,2.9,W,50,WSW,WSW,13,13,84,60,1006.2,1004.6,8,7,19.9,22.6,Yes,0.4,No
2016-01-19,Perth,13.9,26.3,0.4,5.2,5.5,NE,41,NE,SSW,17,15,66,42,1005.2,1003.5,6,5,18.6,24.5,No,0.4,No
2016-01-20,Perth,14.6,26.7,0.4,3.1,9,WSW,31,NA,SW,0,15,67,54,1008.4,1007.2,2,7,21.3,26,No,0,No
2016-01-21,Perth,16.8,27.5,0,6.4,8.6,SSW,37,S,SSW,11,19,64,52,1014.2,1012.9,7,3,21.3,27,No,0,No
2016-01-22,Perth,16.7,28.9,0,8.2,13.1,SW,35,ENE,SSW,13,19,51,49,1018.2,1015.1,1,1,22.1,26.2,No,0,No
2016-01-23,Perth,17.3,34.9,0,10,11.1,SW,37,E,SW,9,19,45,36,1014.8,1011.5,1,2,27.8,32,No,1,No
2016-01-24,Perth,19.2,35.6,1,9.4,12.8,SW,37,E,SSW,9,20,59,44,1015.3,1011.6,1,4,27.1,32.6,No,4.4,Yes
2016-01-25,Perth,20.8,33.6,4.4,10.6,9.2,SSW,31,E,S,13,13,67,50,1010.6,1007.9,5,2,25.5,32.6,Yes,0.8,No
2016-01-26,Perth,21.1,33.1,0.8,6.6,11.6,SW,43,ESE,SSW,9,22,61,51,1012.5,1010.6,3,4,27.1,29.9,No,0,No
2016-01-27,Perth,21.5,33.1,0,11.4,11.1,E,35,ESE,SSE,11,19,52,31,1015.6,1013.2,7,7,25.3,32,No,0,No
2016-01-28,Perth,17.6,34.4,0,11.2,11.9,E,37,E,ESE,15,11,55,26,1016.9,1013.5,1,3,23.3,33.7,No,0,No
2016-01-29,Perth,19.5,37.1,0,12.6,11.2,ENE,43,ENE,NE,19,19,49,23,1013.1,1008.6,7,4,24.5,35.9,No,0,No
2016-01-30,Perth,24.5,27,0,15.8,1.3,S,35,E,ENE,7,7,39,88,1006.3,1006,7,8,27,20.5,No,6.4,Yes
2016-01-31,Perth,19.4,24.5,6.4,14.4,3.9,SSW,57,S,SSW,11,20,78,67,1001.7,1002.7,7,7,22.5,20.9,Yes,0.2,No
2016-02-01,Perth,9.9,22.9,0.2,5.6,11.9,SW,41,SSE,SSW,15,19,49,40,1011.7,1010.8,1,2,18.1,21.7,No,0,No
2016-02-02,Perth,10,26.4,0,7.2,12.7,SSW,41,SSE,SSW,13,17,49,45,1019.1,1016.1,0,0,18.6,25.1,No,0,No
2016-02-03,Perth,16.2,31.5,0,8.8,12.8,SE,50,ENE,SE,15,11,50,22,1020.9,1017,0,1,22.7,30.5,No,0,No
2016-02-04,Perth,16.4,34.4,0,9.2,12.6,SSW,35,ENE,ENE,11,11,43,19,1019.3,1014.4,1,0,25.2,34,No,0,No
2016-02-05,Perth,15.5,36.1,0,11.4,12.7,SW,37,NNE,SW,11,17,32,26,1015,1012.8,0,0,28.9,32.1,No,0,No
2016-02-06,Perth,19.1,34.3,0,11.8,12.7,SSW,33,NE,WSW,9,19,40,37,1015.3,1013.3,0,1,27.1,31,No,0,No
2016-02-07,Perth,20.1,40.4,0,12,12.7,ENE,35,ENE,SSE,17,9,45,12,1015.8,1012.9,0,1,27.2,39.8,No,0,No
2016-02-08,Perth,21.2,42.5,0,13.2,12.5,NE,39,NE,NE,22,11,18,10,1015.7,1012.2,0,0,33.2,42.1,No,0,No
2016-02-09,Perth,19.2,41.2,0,13.4,12.6,W,28,NE,WSW,9,13,19,12,1014.8,1012.3,0,0,33.4,39.8,No,0,No
2016-02-10,Perth,21.7,40.3,0,12,12.5,SW,26,NE,WSW,9,13,30,20,1013.8,1011.1,1,1,30.4,37.2,No,0,No
2016-02-11,Perth,20,33.7,0,11.8,12.3,SW,30,N,SW,4,19,63,37,1013,1011.3,0,1,28,32.9,No,0,No
2016-02-12,Perth,19.1,29.8,0,9.8,12.4,SW,41,S,SW,7,20,66,50,1017.3,1015.7,1,1,25.2,28.2,No,0,No
2016-02-13,Perth,19,31.3,0,10,12.5,SW,39,SE,SSW,17,19,57,24,1021.3,1017.1,1,0,22.6,31,No,0,No
2016-02-14,Perth,16.6,32.3,0,9.6,12,SE,35,E,SE,15,15,46,25,1021.4,1017.3,3,1,21.9,31.4,No,0,No
2016-02-15,Perth,17.9,33.9,0,11.8,12.1,ESE,43,E,ESE,13,15,50,23,1021.1,1016.3,0,1,23.2,32.6,No,0,No
2016-02-16,Perth,19.8,39.5,0,10.6,11.5,ENE,44,ENE,NE,22,11,35,16,1016.4,1012.1,2,1,26.1,38.3,No,0,No
2016-02-17,Perth,19.8,33.1,0,9.2,12.4,WSW,35,NW,WSW,9,17,22,51,1012.3,1012,1,1,31.4,27.8,No,0,No
2016-02-18,Perth,18.7,31.1,0,11.4,10,SE,39,SSE,SE,13,13,57,37,1016.7,1013.8,6,6,23.2,29.7,No,0,No
2016-02-19,Perth,19.7,30.6,0,9,12.1,SE,43,ESE,ESE,15,17,49,34,1016.1,1012.1,1,3,24.2,29.9,No,0,No
2016-02-20,Perth,19.1,33.6,0,11.2,10.3,ESE,35,E,WSW,7,17,53,34,1012.1,1007.9,1,3,24.1,31.7,No,0,No
2016-02-21,Perth,18.3,26.7,0,8.4,9.2,WNW,30,NW,WNW,13,11,68,58,1011.7,1011.3,6,5,23.5,25.2,No,0.2,No
2016-02-22,Perth,18.8,24.9,0.2,5.8,9.2,SW,37,SW,WSW,17,20,60,53,1016.9,1016.5,6,5,21.6,22.7,No,0,No
2016-02-23,Perth,13.1,24.5,0,8,8.7,WSW,35,NNW,WSW,4,19,61,49,1016.3,1014,6,3,20.5,22.6,No,0.2,No
2016-02-24,Perth,12.5,24,0.2,8.2,12,SW,43,SE,SSW,11,20,55,41,1019,1016.8,2,1,19.1,22.1,No,0,No
